Feature ID	Taxon	Confidence
7c22c487a89f33849f7a70fa6441bfd0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__glathei	0.9947856488426682
593e7b911b79a8209e2ac3db2067356b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9291136772939083
6987a532bbf49961964a14e3263e4da1	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__	0.981234952753694
03e9141d2515c9466598d2507be7da2a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.9687645723852627
932c10607d2a703b4ce7159254cfacf8	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophorhabdaceae; g__; s__	0.998554660320679
f97fca58826d7ff487fc0db9560acb1f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999998088625521
6be8c1f968350a00aaa313186b92d5a1	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__	0.9892321656633235
a57a8f372381cd75e8c5faf98f232154	k__Bacteria; p__OP3; c__koll11; o__GIF10; f__; g__; s__	0.9996568800683322
c2485d5222fb56a2c843f8b846960860	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales	0.9999999863203719
03237bcf7d0719c4034ae2556a7c764d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__	0.999834113652831
ba3d21d87d7161ce7c5c185879357883	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae; g__Syntrophus; s__	0.9939448875395167
62ce4c23e8174794c5c2e7795812a454	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__; s__	0.9999999362591885
f8bb6a806c6062d2288ff0d17bd43850	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.7482069399633436
